Player,Year,Rd,Pk,Tm,Age,College,From,To,G_x,MP_x,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS_x,WS/48,Class,Season,School,Conf,G_y,MP_y,PER,TS%,MP.1,FG_x,FGA_x,2P_x,2PA_x,3P_x,3PA_x,FT_x,FTA_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,FG_y,FGA_y,2P_y,2PA_y,3P_y,3PA_y,FT_y,FTA_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,Effective FG%,True Shooting%,Two Point Frequency,Three point frequency,ast-to-tov,fta to fga,NBA Experience,Offensive reb split,Defensive reb split,fouls per min,blocks per min,steals per min
Juan Dixon,2002.0,1.0,17.0,WAS,23.266,University of Maryland,2003.0,2009.0,436.0,19.5,8.4,1.9,1.8,0.8,0.1,0.413,0.442,0.341,0.833,6.1,0.034,SR,2001-02,University of Maryland,ACC,36.0,1209.0,,,33.6,7.0,14.9,4.4,8.4,2.6,6.4,3.9,4.4,1.4,3.3,4.6,2.9,2.6,0.2,2.5,2.0,20.4,251.0,535.0,159.0,303.0,92.0,232.0,141.0,157.0,49.0,117.0,166.0,104.0,92.0,7.0,89.0,72.0,735.0,,,,,,,,,,0.5551401869158878,0.608363130711164,0.5663551401869159,0.4336448598130841,1.1685393258426966,0.29345794392523367,6.0,0.29518072289156627,0.7048192771084337,0.05955334987593052,0.005789909015715467,0.076095947063689
Juan Dixon,2002.0,1.0,17.0,WAS,23.266,University of Maryland,2003.0,2009.0,436.0,19.5,8.4,1.9,1.8,0.8,0.1,0.413,0.442,0.341,0.833,6.1,0.034,JR,2000-01,University of Maryland,ACC,36.0,1098.0,,,30.5,6.4,13.3,4.7,9.1,1.7,4.2,3.6,4.1,1.3,3.0,4.3,2.6,2.6,0.2,2.4,2.1,18.2,232.0,480.0,170.0,329.0,62.0,151.0,128.0,148.0,46.0,107.0,153.0,93.0,95.0,8.0,86.0,75.0,654.0,,,,,,,,,,0.5479166666666667,0.5998679189903141,0.6854166666666667,0.3145833333333333,1.0813953488372092,0.30833333333333335,6.0,0.3006535947712418,0.6993464052287581,0.06830601092896176,0.007285974499089253,0.08652094717668488
Al Thornton,2007.0,1.0,14.0,LAC,23.209,Florida State University,2008.0,2011.0,296.0,28.0,11.9,4.2,1.2,0.6,0.5,0.452,0.467,0.293,0.747,6.1,0.035,SR,2006-07,Florida State University,ACC,35.0,1092.0,,,31.2,7.0,13.1,5.9,10.8,1.0,2.3,4.7,6.0,3.0,4.1,7.2,0.7,1.5,1.1,2.5,2.7,19.7,244.0,460.0,208.0,379.0,36.0,81.0,166.0,210.0,106.0,145.0,251.0,24.0,53.0,40.0,87.0,95.0,690.0,77.75,6' 5.75'',79.0,6' 7'',221.0,85.0,7' 1'',104.0,8' 8'',0.5695652173913044,0.6245474293989862,0.8239130434782609,0.17608695652173914,0.27586206896551724,0.45652173913043476,3.0,0.42231075697211157,0.5776892430278885,0.08699633699633699,0.03663003663003663,0.048534798534798536
Al Thornton,2007.0,1.0,14.0,LAC,23.209,Florida State University,2008.0,2011.0,296.0,28.0,11.9,4.2,1.2,0.6,0.5,0.452,0.467,0.293,0.747,6.1,0.035,JR,2005-06,Florida State University,ACC,30.0,871.0,,,29.0,5.7,11.0,5.0,9.6,0.7,1.4,4.1,5.5,2.9,4.0,6.9,1.2,1.0,0.3,2.4,2.5,16.1,171.0,330.0,151.0,288.0,20.0,42.0,122.0,164.0,87.0,121.0,208.0,37.0,29.0,9.0,73.0,75.0,484.0,77.75,6' 5.75'',79.0,6' 7'',221.0,85.0,7' 1'',104.0,8' 8'',0.5484848484848485,0.6017505470459519,0.8727272727272727,0.12727272727272726,0.5068493150684932,0.49696969696969695,3.0,0.4182692307692308,0.5817307692307693,0.08610792192881746,0.010332950631458095,0.03329506314580941
Al Thornton,2007.0,1.0,14.0,LAC,23.209,Florida State University,2008.0,2011.0,296.0,28.0,11.9,4.2,1.2,0.6,0.5,0.452,0.467,0.293,0.747,6.1,0.035,SO,2004-05,Florida State University,ACC,29.0,522.0,,,18.0,3.5,6.4,3.3,5.9,0.1,0.5,2.0,3.7,1.7,2.8,4.4,0.7,0.5,0.6,1.4,2.4,9.1,101.0,186.0,97.0,172.0,4.0,14.0,57.0,106.0,48.0,80.0,128.0,20.0,14.0,18.0,40.0,69.0,263.0,77.75,6' 5.75'',79.0,6' 7'',221.0,85.0,7' 1'',104.0,8' 8'',0.553763440860215,0.5652510316368639,0.9247311827956989,0.07526881720430108,0.5,0.5698924731182796,3.0,0.375,0.625,0.13218390804597702,0.034482758620689655,0.02681992337164751
Jaylen Brown,2016.0,1.0,3.0,BOS,19.247,University of California,2017.0,2018.0,148.0,23.6,10.4,3.8,1.2,0.7,0.3,0.461,0.507,0.379,0.6579999999999999,6.0,0.08199999999999999,FR,2015-16,University of California,Pac-12,34.0,939.0,17.6,0.518,27.6,4.8,11.1,3.9,8.1,0.9,3.0,4.2,6.4,1.1,4.3,5.4,2.0,0.8,0.6,3.1,3.2,14.6,163.0,378.0,133.0,276.0,30.0,102.0,142.0,217.0,36.0,146.0,182.0,68.0,27.0,22.0,105.0,108.0,498.0,77.25,6' 5.25'',78.75,6' 6.75'',222.8,83.75,6' 11.75'',102.5,8' 6.5'',0.4708994708994709,0.5258933851482639,0.7301587301587301,0.2698412698412698,0.6476190476190476,0.5740740740740741,1.0,0.1978021978021978,0.8021978021978022,0.11501597444089456,0.023429179978700747,0.02875399361022364
Dan Dickau,2002.0,1.0,28.0,SAC,23.289,Gonzaga University,2003.0,2008.0,300.0,15.4,5.8,1.4,2.5,0.5,0.0,0.401,0.43200000000000005,0.341,0.831,5.9,0.061,SR,2001-02,Gonzaga University,WCC,32.0,1110.0,,,34.7,6.1,13.8,2.4,5.8,3.7,8.0,5.2,6.0,0.5,2.5,3.0,4.7,0.8,0.1,2.9,1.9,21.0,195.0,442.0,78.0,186.0,117.0,256.0,165.0,191.0,15.0,80.0,95.0,149.0,26.0,4.0,92.0,61.0,672.0,,,,,,,,,,0.5735294117647058,0.6387346969812182,0.42081447963800905,0.579185520361991,1.6195652173913044,0.4321266968325792,5.0,0.15789473684210525,0.8421052631578947,0.054954954954954956,0.0036036036036036037,0.023423423423423424
Dan Dickau,2002.0,1.0,28.0,SAC,23.289,Gonzaga University,2003.0,2008.0,300.0,15.4,5.8,1.4,2.5,0.5,0.0,0.401,0.43200000000000005,0.341,0.831,5.9,0.061,JR,2000-01,Gonzaga University,WCC,24.0,809.0,,,33.7,5.5,11.4,2.6,5.3,3.0,6.2,4.8,5.6,0.5,2.8,3.3,6.3,0.8,0.1,3.7,2.2,18.9,133.0,274.0,62.0,126.0,71.0,148.0,116.0,134.0,12.0,67.0,79.0,150.0,20.0,3.0,88.0,52.0,453.0,,,,,,,,,,0.614963503649635,0.680261893320519,0.45985401459854014,0.5401459854014599,1.7045454545454546,0.48905109489051096,5.0,0.1518987341772152,0.8481012658227848,0.06427688504326329,0.003708281829419036,0.024721878862793572
Festus Ezeli,2012.0,1.0,30.0,GSW,22.256,Vanderbilt University,2013.0,2016.0,170.0,14.1,4.2,4.3,0.4,0.3,1.0,0.513,0.513,,0.557,5.9,0.11900000000000001,JR,2010-11,Vanderbilt University,SEC,34.0,799.0,29.3,0.615,23.5,4.4,7.6,4.4,7.6,0.0,0.0,4.1,6.4,2.8,3.5,6.3,0.2,0.6,2.6,1.8,3.1,13.0,151.0,257.0,151.0,257.0,0.0,0.0,140.0,216.0,95.0,118.0,213.0,6.0,20.0,88.0,60.0,104.0,442.0,81.75,6' 9.75'',83.5,6' 11.5'',264.2,89.75,7' 5.75'',108.0,9' 0'',0.5875486381322957,0.6277695716395864,1.0,0.0,0.1,0.8404669260700389,3.0,0.4460093896713615,0.5539906103286385,0.13016270337922403,0.11013767209011265,0.025031289111389236
Festus Ezeli,2012.0,1.0,30.0,GSW,22.256,Vanderbilt University,2013.0,2016.0,170.0,14.1,4.2,4.3,0.4,0.3,1.0,0.513,0.513,,0.557,5.9,0.11900000000000001,SR,2011-12,Vanderbilt University,SEC,26.0,603.0,21.0,0.5670000000000001,23.2,3.4,6.3,3.4,6.3,0.0,0.0,3.2,5.3,2.4,3.5,5.9,0.3,0.4,2.0,2.2,3.2,10.1,89.0,165.0,89.0,165.0,0.0,0.0,84.0,139.0,62.0,92.0,154.0,8.0,11.0,52.0,58.0,82.0,262.0,81.75,6' 9.75'',83.5,6' 11.5'',264.2,89.75,7' 5.75'',108.0,9' 0'',0.5393939393939394,0.5792359391581181,1.0,0.0,0.13793103448275862,0.8424242424242424,3.0,0.4025974025974026,0.5974025974025974,0.13598673300165837,0.08623548922056384,0.01824212271973466
Festus Ezeli,2012.0,1.0,30.0,GSW,22.256,Vanderbilt University,2013.0,2016.0,170.0,14.1,4.2,4.3,0.4,0.3,1.0,0.513,0.513,,0.557,5.9,0.11900000000000001,SO,2009-10,Vanderbilt University,SEC,32.0,406.0,13.0,0.508,12.7,1.5,2.8,1.5,2.8,0.0,0.0,0.7,1.8,0.9,2.3,3.2,0.1,0.2,1.3,1.1,2.2,3.8,49.0,90.0,49.0,90.0,0.0,0.0,22.0,59.0,30.0,72.0,102.0,3.0,6.0,43.0,34.0,70.0,120.0,81.75,6' 9.75'',83.5,6' 11.5'',264.2,89.75,7' 5.75'',108.0,9' 0'',0.5444444444444444,0.5174197999310106,1.0,0.0,0.08823529411764706,0.6555555555555556,3.0,0.29411764705882354,0.7058823529411765,0.1724137931034483,0.10591133004926108,0.014778325123152709
Festus Ezeli,2012.0,1.0,30.0,GSW,22.256,Vanderbilt University,2013.0,2016.0,170.0,14.1,4.2,4.3,0.4,0.3,1.0,0.513,0.513,,0.557,5.9,0.11900000000000001,SO,2008-09,Vanderbilt University,SEC,29.0,360.0,,,12.4,1.4,2.6,1.4,2.6,0.0,0.0,1.0,1.9,1.0,1.6,2.6,0.0,0.1,0.8,1.5,2.0,3.8,41.0,75.0,41.0,75.0,0.0,0.0,28.0,55.0,28.0,46.0,74.0,1.0,4.0,22.0,43.0,58.0,110.0,81.75,6' 9.75'',83.5,6' 11.5'',264.2,89.75,7' 5.75'',108.0,9' 0'',0.5466666666666666,0.5544354838709677,1.0,0.0,0.023255813953488372,0.7333333333333333,3.0,0.3783783783783784,0.6216216216216216,0.16111111111111112,0.06111111111111111,0.011111111111111112
Anthony Randolph,2008.0,1.0,14.0,GSW,18.351,Louisiana State University,2009.0,2014.0,252.0,15.2,7.1,4.3,0.7,0.6,0.9,0.45299999999999996,0.466,0.24100000000000002,0.74,5.8,0.07200000000000001,FR,2007-08,Louisiana State University,SEC,31.0,1016.0,,,32.8,5.9,12.7,5.8,12.1,0.1,0.6,3.7,5.4,2.8,5.7,8.5,1.2,1.1,2.3,3.0,2.7,15.6,183.0,394.0,181.0,375.0,2.0,19.0,115.0,166.0,86.0,177.0,263.0,38.0,35.0,70.0,92.0,85.0,483.0,81.0,6' 9'',82.25,6' 10.25'',197.0,87.0,7' 3'',109.0,9' 1'',0.467005076142132,0.5170863309352518,0.9517766497461929,0.048223350253807105,0.41304347826086957,0.4213197969543147,5.0,0.3269961977186312,0.6730038022813688,0.08366141732283465,0.0688976377952756,0.0344488188976378
Travis Diener,2005.0,2.0,38.0,ORL,23.125,Marquette University,2006.0,2010.0,179.0,14.9,4.8,1.4,2.4,0.4,0.1,0.38799999999999996,0.442,0.353,0.847,5.6,0.102,SR,2004-05,Marquette University,CUSA,23.0,783.0,,,34.0,5.7,13.6,2.7,6.3,3.0,7.3,5.4,6.4,0.7,3.3,3.9,7.0,1.3,0.0,2.5,2.0,19.7,53.0,124.0,14.0,34.0,39.0,90.0,34.0,46.0,12.0,46.0,58.0,60.0,28.0,2.0,18.0,44.0,182.0,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',0.5846774193548387,0.6308929561841375,0.27419354838709675,0.7258064516129032,3.3333333333333335,0.3709677419354839,4.0,0.20689655172413793,0.7931034482758621,0.0561941251596424,0.002554278416347382,0.035759897828863345
Travis Diener,2005.0,2.0,38.0,ORL,23.125,Marquette University,2006.0,2010.0,179.0,14.9,4.8,1.4,2.4,0.4,0.1,0.38799999999999996,0.442,0.353,0.847,5.6,0.102,JR,2003-04,Marquette University,CUSA,31.0,1060.0,,,34.2,5.8,13.7,2.9,7.2,2.9,6.5,4.4,5.0,0.7,2.5,3.1,6.0,1.3,0.0,2.4,2.5,18.8,71.0,167.0,19.0,46.0,53.0,121.0,46.0,62.0,16.0,62.0,78.0,81.0,37.0,3.0,25.0,59.0,245.0,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',0.5838323353293413,0.63053325097797,0.2754491017964072,0.7245508982035929,3.24,0.3712574850299401,4.0,0.20512820512820512,0.7948717948717948,0.05566037735849057,0.002830188679245283,0.03490566037735849
Travis Diener,2005.0,2.0,38.0,ORL,23.125,Marquette University,2006.0,2010.0,179.0,14.9,4.8,1.4,2.4,0.4,0.1,0.38799999999999996,0.442,0.353,0.847,5.6,0.102,SO,2002-03,Marquette University,CUSA,33.0,1146.0,,,34.7,3.8,9.5,1.7,3.7,2.1,5.8,2.2,2.8,0.4,2.8,3.2,5.6,1.4,0.2,2.2,2.0,11.8,76.0,178.0,20.0,50.0,56.0,129.0,50.0,66.0,16.0,66.0,82.0,86.0,40.0,3.0,26.0,63.0,261.0,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',0.5842696629213483,0.6303129829984544,0.2808988764044944,0.7247191011235955,3.3076923076923075,0.3707865168539326,4.0,0.1951219512195122,0.8048780487804879,0.0549738219895288,0.002617801047120419,0.034904013961605584
Travis Diener,2005.0,2.0,38.0,ORL,23.125,Marquette University,2006.0,2010.0,179.0,14.9,4.8,1.4,2.4,0.4,0.1,0.38799999999999996,0.442,0.353,0.847,5.6,0.102,FR,2001-02,Marquette University,CUSA,33.0,781.0,,,23.7,2.3,5.4,0.6,1.5,1.7,3.9,1.5,2.0,0.5,2.0,2.5,2.6,1.2,0.1,0.8,1.9,7.9,76.0,178.0,20.0,50.0,56.0,129.0,50.0,66.0,16.0,66.0,82.0,86.0,40.0,3.0,26.0,63.0,261.0,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',0.5842696629213483,0.6303129829984544,0.2808988764044944,0.7247191011235955,3.3076923076923075,0.3707865168539326,4.0,0.1951219512195122,0.8048780487804879,0.08066581306017925,0.0038412291933418692,0.05121638924455826
Tyus Jones,2015.0,1.0,24.0,CLE,19.05,Duke University,2016.0,2018.0,179.0,15.7,4.4,1.4,2.8,1.0,0.1,0.423,0.473,0.341,0.81,5.5,0.09300000000000001,FR,2014-15,Duke University,ACC,39.0,1322.0,20.4,0.575,33.9,3.5,8.3,2.3,5.1,1.2,3.2,3.7,4.2,0.5,3.0,3.5,5.6,1.5,0.1,1.9,1.2,11.8,135.0,324.0,88.0,200.0,47.0,124.0,144.0,162.0,19.0,118.0,137.0,217.0,59.0,3.0,76.0,46.0,461.0,72.5,6' 0.5'',74.0,6' 2'',184.6,77.0,6' 5'',97.0,8' 1'',0.48919753086419754,0.5831309451528032,0.6172839506172839,0.38271604938271603,2.8552631578947367,0.5,2.0,0.1386861313868613,0.8613138686131386,0.03479576399394856,0.0022692889561270802,0.04462934947049924
Domantas Sabonis,2016.0,1.0,11.0,ORL,20.055999999999997,Gonzaga University,2017.0,2018.0,155.0,22.2,8.6,5.5,1.5,0.5,0.4,0.466,0.495,0.327,0.7290000000000001,5.5,0.077,SO,2015-16,Gonzaga University,WCC,36.0,1149.0,29.3,0.654,31.9,6.6,10.9,6.5,10.5,0.1,0.4,4.2,5.4,3.1,8.8,11.8,1.8,0.6,0.9,2.6,3.2,17.6,239.0,391.0,234.0,377.0,5.0,14.0,150.0,195.0,110.0,316.0,426.0,64.0,22.0,31.0,92.0,115.0,633.0,,,,,,,,,,0.6176470588235294,0.6638003355704698,0.9641943734015346,0.03580562659846547,0.6956521739130435,0.49872122762148335,1.0,0.25821596244131456,0.7417840375586855,0.10008703220191471,0.026979982593559618,0.019147084421235857
Domantas Sabonis,2016.0,1.0,11.0,ORL,20.055999999999997,Gonzaga University,2017.0,2018.0,155.0,22.2,8.6,5.5,1.5,0.5,0.4,0.466,0.495,0.327,0.7290000000000001,5.5,0.077,FR,2014-15,Gonzaga University,WCC,38.0,822.0,24.7,0.675,21.6,3.8,5.7,3.8,5.7,0.0,0.0,2.1,3.1,2.2,4.9,7.1,0.9,0.4,0.3,1.6,2.7,9.7,145.0,217.0,145.0,217.0,0.0,0.0,79.0,119.0,82.0,186.0,268.0,33.0,17.0,12.0,59.0,104.0,369.0,,,,,,,,,,0.6682027649769585,0.6849569349569349,1.0,0.0,0.559322033898305,0.5483870967741935,1.0,0.30597014925373134,0.6940298507462687,0.12652068126520682,0.014598540145985401,0.02068126520681265
Chris Douglas-Roberts,2008.0,2.0,40.0,NJN,21.175,University of Memphis,2009.0,2015.0,222.0,19.7,7.1,2.1,1.1,0.6,0.2,0.439,0.465,0.32899999999999996,0.831,5.4,0.059000000000000004,JR,2007-08,University of Memphis,CUSA,40.0,1147.0,,,28.7,6.5,12.0,5.4,9.3,1.1,2.7,4.0,5.7,1.3,2.8,4.1,1.8,1.2,0.5,2.1,1.7,18.1,259.0,479.0,214.0,370.0,45.0,109.0,161.0,226.0,53.0,112.0,165.0,71.0,49.0,18.0,83.0,68.0,724.0,,,,,,,,,,0.5876826722338204,0.625821174192656,0.7724425887265136,0.22755741127348644,0.8554216867469879,0.4718162839248434,6.0,0.3212121212121212,0.6787878787878788,0.05928509154315606,0.015693112467306015,0.042720139494333044
Chris Douglas-Roberts,2008.0,2.0,40.0,NJN,21.175,University of Memphis,2009.0,2015.0,222.0,19.7,7.1,2.1,1.1,0.6,0.2,0.439,0.465,0.32899999999999996,0.831,5.4,0.059000000000000004,SO,2006-07,University of Memphis,CUSA,35.0,930.0,,,26.6,5.5,10.2,5.0,8.5,0.5,1.7,3.7,5.1,1.1,2.4,3.4,1.7,1.1,0.5,1.9,2.2,15.4,194.0,357.0,175.0,299.0,19.0,58.0,131.0,179.0,37.0,83.0,120.0,61.0,39.0,16.0,66.0,76.0,538.0,,,,,,,,,,0.5700280112044818,0.6173122819900863,0.8375350140056023,0.16246498599439776,0.9242424242424242,0.5014005602240896,6.0,0.30833333333333335,0.6916666666666667,0.08172043010752689,0.017204301075268817,0.041935483870967745
Chris Douglas-Roberts,2008.0,2.0,40.0,NJN,21.175,University of Memphis,2009.0,2015.0,222.0,19.7,7.1,2.1,1.1,0.6,0.2,0.439,0.465,0.32899999999999996,0.831,5.4,0.059000000000000004,FR,2005-06,University of Memphis,CUSA,34.0,768.0,,,22.6,3.0,5.6,2.7,4.8,0.3,0.9,2.1,2.8,1.3,2.0,3.3,1.5,0.8,0.4,2.0,1.9,8.3,102.0,192.0,93.0,163.0,9.0,29.0,70.0,94.0,44.0,69.0,113.0,51.0,26.0,15.0,68.0,65.0,283.0,,,,,,,,,,0.5546875,0.606359273225917,0.8489583333333334,0.15104166666666666,0.75,0.4895833333333333,6.0,0.3893805309734513,0.6106194690265486,0.08463541666666667,0.01953125,0.033854166666666664
John Collins,2017.0,1.0,19.0,ATL,19.277,Wake Forest University,2018.0,2018.0,74.0,24.1,10.5,7.3,1.3,0.6,1.1,0.5760000000000001,0.598,0.34,0.715,5.4,0.145,SO,2016-17,Wake Forest University,ACC,33.0,878.0,35.9,0.6579999999999999,26.6,7.1,11.4,7.1,11.4,0.0,0.0,5.0,6.7,3.8,6.1,9.8,0.5,0.6,1.6,1.8,3.0,19.2,234.0,376.0,234.0,375.0,0.0,1.0,164.0,220.0,124.0,200.0,324.0,17.0,21.0,52.0,60.0,98.0,632.0,80.25,6' 8.25'',81.5,6' 9.5'',225.2,83.25,6' 11.25'',106.5,8' 10.5'',0.6223404255319149,0.6683587140439932,0.9973404255319149,0.0026595744680851063,0.2833333333333333,0.5851063829787234,0.0,0.38271604938271603,0.6172839506172839,0.11161731207289294,0.05922551252847381,0.023917995444191344
John Collins,2017.0,1.0,19.0,ATL,19.277,Wake Forest University,2018.0,2018.0,74.0,24.1,10.5,7.3,1.3,0.6,1.1,0.5760000000000001,0.598,0.34,0.715,5.4,0.145,FR,2015-16,Wake Forest University,ACC,31.0,446.0,21.8,0.589,14.4,2.6,4.8,2.6,4.8,0.0,0.0,2.1,3.0,1.7,2.3,3.9,0.2,0.3,0.7,1.0,2.6,7.3,81.0,148.0,81.0,148.0,0.0,0.0,65.0,94.0,52.0,70.0,122.0,7.0,9.0,23.0,31.0,82.0,227.0,80.25,6' 8.25'',81.5,6' 9.5'',225.2,83.25,6' 11.25'',106.5,8' 10.5'',0.5472972972972973,0.5993874102239121,1.0,0.0,0.22580645161290322,0.6351351351351351,0.0,0.4262295081967213,0.5737704918032787,0.18385650224215247,0.0515695067264574,0.020179372197309416
Sam Young,2009.0,2.0,36.0,MEM,24.03,University of Pittsburgh,2010.0,2013.0,249.0,15.9,5.8,2.3,0.7,0.5,0.2,0.442,0.46799999999999997,0.28,0.742,5.2,0.063,SR,2008-09,University of Pittsburgh,Big East,36.0,1146.0,,,31.8,7.3,14.4,5.8,10.4,1.5,4.0,3.2,4.3,1.9,4.3,6.3,1.1,1.0,0.8,2.4,1.7,19.2,261.0,520.0,207.0,375.0,54.0,145.0,114.0,154.0,69.0,156.0,225.0,40.0,35.0,30.0,88.0,60.0,690.0,77.25,6' 5.25'',78.75,6' 6.75'',222.8,82.75,6' 10.75'',105.5,8' 9.5'',0.5538461538461539,0.5869742752143732,0.7211538461538461,0.27884615384615385,0.45454545454545453,0.29615384615384616,3.0,0.30666666666666664,0.6933333333333334,0.05235602094240838,0.02617801047120419,0.030541012216404886
Sam Young,2009.0,2.0,36.0,MEM,24.03,University of Pittsburgh,2010.0,2013.0,249.0,15.9,5.8,2.3,0.7,0.5,0.2,0.442,0.46799999999999997,0.28,0.742,5.2,0.063,JR,2007-08,University of Pittsburgh,Big East,37.0,1187.0,,,32.1,6.9,13.6,5.7,10.5,1.2,3.1,3.1,4.5,2.2,4.0,6.3,1.2,1.1,1.1,2.4,2.0,18.1,254.0,505.0,210.0,390.0,44.0,115.0,116.0,168.0,83.0,149.0,232.0,45.0,41.0,42.0,87.0,73.0,668.0,77.25,6' 5.25'',78.75,6' 6.75'',222.8,82.75,6' 10.75'',105.5,8' 9.5'',0.5465346534653466,0.5769363642644926,0.7722772277227723,0.22772277227722773,0.5172413793103449,0.3326732673267327,3.0,0.3577586206896552,0.6422413793103449,0.061499578770008424,0.03538331929233361,0.03454085930918281
Sam Young,2009.0,2.0,36.0,MEM,24.03,University of Pittsburgh,2010.0,2013.0,249.0,15.9,5.8,2.3,0.7,0.5,0.2,0.442,0.46799999999999997,0.28,0.742,5.2,0.063,FR,2005-06,University of Pittsburgh,Big East,33.0,672.0,,,20.4,3.0,5.7,2.8,5.1,0.1,0.6,1.8,2.7,1.8,2.6,4.4,0.8,0.7,0.6,1.5,1.4,7.9,98.0,188.0,94.0,167.0,4.0,21.0,61.0,88.0,59.0,85.0,144.0,28.0,22.0,20.0,50.0,45.0,261.0,77.25,6' 5.25'',78.75,6' 6.75'',222.8,82.75,6' 10.75'',105.5,8' 9.5'',0.5319148936170213,0.5755998588567396,0.8882978723404256,0.11170212765957446,0.56,0.46808510638297873,3.0,0.4097222222222222,0.5902777777777778,0.06696428571428571,0.02976190476190476,0.03273809523809524
Sam Young,2009.0,2.0,36.0,MEM,24.03,University of Pittsburgh,2010.0,2013.0,249.0,15.9,5.8,2.3,0.7,0.5,0.2,0.442,0.46799999999999997,0.28,0.742,5.2,0.063,SO,2006-07,University of Pittsburgh,Big East,37.0,637.0,,,17.2,2.8,6.1,2.4,4.9,0.4,1.1,1.2,2.1,1.3,1.7,3.0,0.7,0.6,0.5,1.1,1.6,7.2,103.0,225.0,90.0,183.0,13.0,42.0,46.0,77.0,47.0,64.0,111.0,25.0,21.0,17.0,42.0,60.0,265.0,77.25,6' 5.25'',78.75,6' 6.75'',222.8,82.75,6' 10.75'',105.5,8' 9.5'',0.4866666666666667,0.5118201483312732,0.8133333333333334,0.18666666666666668,0.5952380952380952,0.3422222222222222,3.0,0.42342342342342343,0.5765765765765766,0.09419152276295134,0.026687598116169546,0.03296703296703297
Zach LaVine,2014.0,1.0,13.0,MIN,19.113,"University of California, Los Angeles",2015.0,2018.0,230.0,28.7,14.0,3.0,3.2,0.8,0.2,0.43700000000000006,0.47,0.373,0.82,5.2,0.038,FR,2013-14,"University of California, Los Angeles",Pac-12,37.0,904.0,14.6,0.545,24.4,3.4,7.8,2.1,4.3,1.3,3.5,1.3,1.8,0.5,2.1,2.5,1.8,0.9,0.2,1.1,2.0,9.4,127.0,288.0,79.0,160.0,48.0,128.0,47.0,68.0,18.0,76.0,94.0,66.0,33.0,6.0,42.0,73.0,349.0,76.5,6' 4.5'',77.75,6' 5.75'',180.9,80.25,6' 8.25'',100.0,8' 4'',0.5243055555555556,0.5488802214393558,0.5555555555555556,0.4444444444444444,1.5714285714285714,0.2361111111111111,3.0,0.19148936170212766,0.8085106382978723,0.08075221238938053,0.00663716814159292,0.03650442477876106
Donovan Mitchell,2017.0,1.0,13.0,DEN,20.293,University of Louisville,2018.0,2018.0,79.0,33.4,20.5,3.7,3.7,1.5,0.3,0.43700000000000006,0.502,0.34,0.805,5.2,0.095,SO,2016-17,University of Louisville,ACC,34.0,1098.0,21.7,0.534,32.3,5.3,13.1,3.0,6.4,2.4,6.6,2.6,3.2,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,181.0,444.0,101.0,218.0,80.0,226.0,87.0,108.0,37.0,128.0,165.0,93.0,70.0,17.0,56.0,88.0,529.0,73.25,6' 1.25'',75.0,6' 3'',211.4,82.0,6' 10'',97.0,8' 1'',0.49774774774774777,0.5381266276041667,0.49099099099099097,0.509009009009009,1.6607142857142858,0.24324324324324326,0.0,0.22424242424242424,0.7757575757575758,0.08014571948998178,0.015482695810564663,0.06375227686703097
Donovan Mitchell,2017.0,1.0,13.0,DEN,20.293,University of Louisville,2018.0,2018.0,79.0,33.4,20.5,3.7,3.7,1.5,0.3,0.43700000000000006,0.502,0.34,0.805,5.2,0.095,FR,2015-16,University of Louisville,ACC,31.0,591.0,18.2,0.527,19.1,2.7,6.1,2.1,3.8,0.6,2.3,1.4,1.8,1.1,2.3,3.4,1.7,0.8,0.1,1.0,2.5,7.4,84.0,190.0,66.0,118.0,18.0,72.0,43.0,57.0,34.0,70.0,104.0,52.0,25.0,3.0,30.0,78.0,229.0,73.25,6' 1.25'',75.0,6' 3'',211.4,82.0,6' 10'',97.0,8' 1'',0.48947368421052634,0.532360052073647,0.6210526315789474,0.37894736842105264,1.7333333333333334,0.3,0.0,0.3269230769230769,0.6730769230769231,0.1319796954314721,0.005076142131979695,0.04230118443316413
